x_loc,y_loc,z_loc
-95.335266,447.22275,-4636.809
-128.25397,446.36353,-4643.65
-197.86597,584.65485,-3356.3967
-223.24176,583.9214,-3365.1848
-78.2912,524.5129,-3979.3145
-234.09694,443.41928,-4667.0527
-649.7303,634.0944,-2581.5522
-256.13928,569.08075,-3534.3367
-472.95395,489.83163,-4286.514
-504.23282,490.80777,-4278.1797
-655.9091,565.0089,-3578.4558
-289.80203,600.4216,-3156.1038
-272.58508,598.1862,-3186.0322
-427.9371,573.7239,-3482.9285
-424.3921,578.2776,-3431.1868
-80.5235,583.95386,-3364.754
-19.172064,555.4649,-3678.588
-619.13055,552.12915,-3712.6653
-224.18062,605.71454,-3082.5935
-204.24626,607.33484,-3059.3066
-474.72897,579.8321,-3413.2483
-489.45175,577.57184,-3439.321
-539.6709,570.0307,-3523.8762
-537.36237,575.03436,-3468.1848
-431.11356,591.09094,-3277.5725
-534.3665,558.12067,-3651.0867
-559.43774,560.05096,-3630.9807
-586.2959,558.53986,-3646.7776
-609.57574,559.88654,-3632.7375
-138.3264,543.80963,-3795.6165
-108.927895,544.2265,-3791.511
-317.729,600.7054,-3152.259
-336.44882,602.4545,-3128.3684
-231.36794,479.48257,-4373.912
-261.334,478.72644,-4380.227
-489.62427,601.6734,-3139.0107
-301.5762,481.43933,-4357.506
-278.05777,486.59775,-4314.036
-284.51355,604.1635,-3104.5554
-271.78152,602.194,-3131.8867
-372.13498,479.87122,-4370.6636
-372.23083,485.7476,-4321.2183
-293.0614,589.3287,-3299.487
-247.88432,590.21625,-3288.4905
-557.418,563.4123,-3595.448
-438.95532,642.5583,-2336.6995
-421.58743,641.768,-2365.3235
-343.37564,646.9688,-1951.9108
-317.03934,647.0032,-1958.6686
-19.201233,484.823,-4329.031
-15.208262,524.93365,-3975.4622
-658.86346,524.6533,-3978.0554
-17.743784,503.2487,-4170.586
-654.32715,595.13367,-3226.0598
-245.82173,621.55475,-2833.6104
-667.62115,429.77194,-4774.26
-417.96768,422.31006,-4832.131
-651.4295,612.928,-2975.551
-261.25723,647.04065,-1970.1925
-659.68964,513.4385,-4080.213
-269.0743,627.0857,-2731.3281
-71.561104,422.458,-4830.982
-38.950985,424.64255,-4814.0874
-653.0419,602.3946,-3129.1536
-633.2036,618.02045,-2893.9353
-651.0583,616.2024,-2923.7393
-633.435,614.79834,-2946.202
-647.1115,642.8698,-2324.7368
-424.14188,646.71515,-1916.4379
-639.4093,533.3259,-3896.7922
-658.4493,530.04803,-3927.7793
-639.8401,527.5428,-3951.2214
-644.59436,646.8916,-2075.5803
-650.0627,627.326,-2726.6184
-283.99826,646.4922,-2124.4094
-645.9051,645.865,-2175.39
-10.322721,588.71783,-3307.1008
-22.996946,587.6065,-3320.7214
-17.370981,589.95624,-3291.7898
-291.28397,628.26263,-2708.0234
-278.39114,629.57587,-2681.2566
-298.10428,638.2056,-2476.4307
-650.4863,624.6879,-2777.0193
-633.1911,626.0071,-2752.161
-664.3369,502.15698,-4180.148
-292.98972,645.05316,-2225.172
-123.47427,422.3793,-4831.5933
-97.20501,424.8373,-4812.5747
-659.956,550.23615,-3731.7598
-654.7732,590.9401,-3279.4248
-637.509,593.2305,-3250.4443
-290.53897,634.1651,-2579.924
-500.9097,424.28134,-4816.8916
-468.70706,422.28647,-4832.3145
-446.4381,424.59653,-4814.4453
-369.35446,646.7015,-1914.038
-397.4382,646.82904,-1930.4757
-368.97714,422.17563,-4833.175
-395.62338,424.4857,-4815.306
-640.2484,522.00024,-4002.492
-659.2764,519.11584,-4028.875
-640.6557,516.25635,-4054.8145
-650.072,629.8826,-2674.88
-633.2002,628.6398,-2700.3818
-17.663818,441.7487,-4680.2793
-36.285324,444.85623,-4655.6455
-270.4078,647.0938,-2020.8223
-280.9526,647.0909,-1991.9059
-666.94904,460.79077,-4527.8306
-56.870937,596.8265,-3204.118
-649.27386,636.2995,-2527.406
-633.3363,635.04834,-2558.5095
-37.625706,533.5162,-3895.0254
-18.818676,530.6031,-3922.5605
-34.026936,527.85834,-3948.2556
-657.6145,582.5651,-3381.2224
-638.953,588.94867,-3304.169
-656.1938,586.83496,-3330.0586
-641.3715,584.7112,-3355.6765
-666.26715,484.39078,-4332.678
-647.49396,486.95886,-4310.953
-282.03638,625.6983,-2758.0388
-271.2169,622.83,-2810.8816
-258.81738,624.4703,-2781.0645
-643.43744,647.0903,-2023.7036
-626.5652,647.02075,-2048.5945
-304.27747,633.02716,-2606.3584
-298.8085,630.7164,-2657.2717
-285.0261,631.955,-2630.4138
-306.97623,645.49335,-2199.6282
-288.83838,645.87683,-2174.5527
-302.4802,646.2133,-2149.247
-644.2358,439.63675,-4696.9478
-664.3526,436.1309,-4724.5347
-647.81195,433.07275,-4748.4946
-575.2039,423.85522,-4820.1973
-300.19107,646.7275,-2098.548
-281.02258,646.9039,-2073.5361
-293.15305,647.0306,-2045.1748
-648.4358,499.27725,-4205.2573
-663.66864,496.5154,-4229.183
-645.31305,493.2668,-4257.138
-308.68533,635.16437,-2555.8547
-294.47424,636.2232,-2529.3518
-312.7557,637.22986,-2502.9688
-14.142394,546.23224,-3771.7393
-31.380232,543.98676,-3793.9062
-17.237837,541.1342,-3821.8086
-36.04487,538.8133,-3844.307
-627.95575,646.718,-2099.9924
-645.24994,646.4831,-2125.2922
-628.845,646.2078,-2149.663
-25.742477,594.44824,-3235.0293
-34.28358,577.1316,-3444.3564
-16.64243,574.7592,-3471.289
-33.066853,572.56793,-3495.8367
-21.214064,593.7019,-3244.5947
-5.074435,592.36426,-3261.6062
-12.122697,591.7986,-3268.7415
-5.074435,593.2249,-3250.6855
-10.058747,593.7234,-3244.32
-650.41296,638.2093,-2476.3408
-634.43976,637.21783,-2503.3545
-643.4781,510.4445,-4106.988
-662.51825,507.75015,-4130.929
-647.7055,504.79965,-4156.976
-449.81015,646.8422,-1932.7684
-475.03726,646.7146,-1916.3306
-500.27066,646.83154,-1930.8721
-293.9816,642.8058,-2327.22
-214.11589,613.6329,-2964.5312
-209.32764,615.6785,-2932.1746
-233.9659,616.79535,-2914.0742
-172.42352,607.6438,-3054.7852
-164.95532,609.7403,-3023.957
-189.9248,610.6796,-3009.914
-216.13928,421.63528,-4837.3647
-661.51825,573.68243,-3483.3962
-37.728806,557.7226,-3655.25
-18.556742,560.5789,-3625.469
-36.276707,562.9497,-3600.409
-670.82153,448.4823,-4626.826
-651.12067,445.73254,-4648.725
-635.9805,600.7195,-3152.1057
-653.68463,598.83563,-3177.4294
-636.843,597.23114,-3198.72
-651.8808,639.97144,-2424.6555
-637.4666,639.1066,-2450.5706
-653.63525,463.65747,-4504.5244
-668.7633,466.77905,-4479.0195
-650.51855,469.45688,-4457.0513
-14.493389,431.0868,-4763.9927
-37.13931,429.22266,-4778.5215
-14.493389,435.33572,-4730.767
-32.157207,437.80124,-4711.401
-12.562535,519.4133,-4026.1638
-27.770798,522.0506,-4002.0303
-317.8301,646.69,-1912.2236
-345.06284,646.8039,-1926.2617
-34.189804,581.2221,-3397.044
-16.548655,582.895,-3377.3506
-29.22288,584.7104,-3355.752
-608.2226,421.86035,-4835.6206
-641.9259,562.93945,-3600.5417
-660.555,560.3725,-3627.6365
-639.93756,558.6221,-3645.966
-12.8842325,478.85245,-4379.174
-32.085464,481.34726,-4358.286
-235.48256,423.4397,-4823.4185
-263.9192,421.8044,-4836.054
-278.94284,424.11084,-4818.213
-294.9393,641.4201,-2377.6357
-306.68002,642.1033,-2353.5803
-552.9777,646.81445,-1927.9395
-580.42725,646.6975,-1913.398
-639.81323,547.9432,-3754.7634
-73.513084,597.3492,-3197.2441
-75.36652,598.6036,-3180.6106
-11.849629,550.89935,-3725.0774
-31.021692,552.9192,-3704.6504
-25.992025,548.6719,-3747.4834
-634.8737,643.4219,-2302.6956
-651.3326,643.965,-2278.8953
-633.7824,644.2986,-2263.8806
-153.11394,604.37897,-3101.509
-125.3229,601.5273,-3141.116
-123.15513,603.42303,-3114.8975
-37.655674,487.6106,-4305.4155
-18.454443,491.0325,-4276.2896
-637.3303,623.413,-2800.4941
-654.6257,622.0234,-2825.3577
-637.19476,620.8515,-2845.9617
-99.055305,600.76996,-3151.4326
-97.8798,599.22473,-3172.3171
-11.000375,513.96716,-4075.4631
-23.562912,516.5461,-4052.2087
-635.73126,630.986,-2651.6042
-652.1709,632.0848,-2627.542
-635.81177,632.9379,-2608.502
-40.458843,595.44196,-3222.1875
-54.122013,595.8049,-3217.4739
-37.378834,594.64404,-3232.508
-662.8257,569.33716,-3531.5496
-644.61395,567.2714,-3554.0918
-650.64185,571.4015,-3508.8328
-34.14439,567.82965,-3547.9941
-17.719965,565.4572,-3573.6445
-628.2155,423.37305,-4823.935
-655.2214,426.99985,-4795.83
-672.1805,423.66788,-4821.648
-655.9541,421.5127,-4838.3145
-35.926853,500.6357,-4193.416
-18.18307,497.30103,-4222.3877
-36.637512,494.22665,-4248.886
-633.88794,611.43726,-2998.4111
-651.9346,609.58234,-3026.306
-635.2766,604.1519,-3104.7244
-652.55756,605.91705,-3079.7195
-634.5926,607.8178,-3052.2275
-629.69885,645.5638,-2195.6865
-646.52466,645.1203,-2221.3838
-629.2543,644.7825,-2239.6553
-602.5056,646.7937,-1924.6854
-629.5281,646.6837,-1911.2875
-647.26276,646.8129,-1928.0304
-170.59174,421.42886,-4838.9634
-147.32043,423.8082,-4820.5566
-191.07027,423.06418,-4826.328
-651.6026,641.5132,-2374.4534
-634.72504,642.2443,-2348.4475
-639.0756,640.7934,-2398.5596
-663.85034,541.01,-3823.004
-645.2298,539.0605,-3841.903
-663.5702,544.4133,-3789.6768
-643.14716,545.46295,-3779.341
-10.542283,454.92783,-4575.2007
-29.163788,451.79956,-4600.312
-273.42868,646.8631,-1937.1753
-300.54105,646.83826,-1933.0194
-644.3415,647.0557,-1974.589
-626.73456,647.10223,-1997.8258
-630.98224,646.97406,-1952.3861
-10.870042,460.79883,-4527.764
-21.412325,457.72568,-4552.656
-293.2388,644.0146,-2276.6677
-306.43604,643.4076,-2303.0002
-307.90674,644.5481,-2251.3396
-10.190664,467.06888,-4476.6455
-21.060707,463.703,-4504.143
-10.190664,473.16226,-4426.4814
-23.074898,475.66904,-4405.7104
-20.381329,469.94406,-4453.037
-293.07516,639.89557,-2426.9788
-309.2955,639.09015,-2451.1826
-305.37164,640.6616,-2402.907
-349.2372,424.3098,-4816.6714
-322.66635,422.1342,-4833.4966
-305.07986,424.44064,-4815.6553
-651.5966,475.32083,-4408.59
-663.41345,472.67288,-4430.528
-253.66669,619.8138,-2863.7458
-648.32086,575.76117,-3459.9504
-660.08405,578.15436,-3432.6287
-644.8391,580.2835,-3407.9727
-646.64325,552.2624,-3711.3125
-662.0613,554.8848,-3684.544
-641.1653,556.3283,-3669.7363
-669.7857,454.47217,-4578.8647
-657.69446,451.34427,-4603.9663
-654.2392,457.48306,-4554.5986
-10.133422,508.49097,-4124.3647
-27.877207,506.09457,-4145.5854
-21.133797,511.17236,-4100.5083
-669.4233,478.65552,-4380.822
-654.867,481.10718,-4360.309
